,Attribute,mean_shap,corr,model_feature_importance,weighted_shap,weighted_model_fi,shap_model_fi,iteration,breakdown,disease,Age Range,Gender
161,housing_score_england_f26415_0_0,0.020241619554129984,0.0539786033587649,0.0029845214,0.0042811072147699,0.0029845214,0.007265628659656823,0,AD|50-70|Male|Carriers,AD,50-70,Male
94,weight_f23098_0_0,9.268024185831444e-05,0.10948272564441622,0.0072413394,1.960189257708352e-05,0.0072413394,0.0072609413153394775,0,AD|50-70|Male|Carriers,AD,50-70,Male
12,number_of_operations_selfreported_f136_0_0,0.01471752717374967,0.5878060186255004,0.0041172104,0.003112760399365184,0.0041172104,0.0072299707949993585,0,AD|50-70|Male|Carriers,AD,50-70,Male
100,basal_metabolic_rate_f23105_0_0,0.004398427500507272,-0.35065774731471117,0.0062545664,0.0009302684331018378,0.0062545664,0.007184834800817435,0,AD|50-70|Male|Carriers,AD,50-70,Male
512,frequency_of_friendfamily_visits_f1031_0_0,0.015661081457214295,0.5851965898779521,0.003820651,0.003312322348430829,0.003820651,0.007132973326444702,0,AD|50-70|Male|Carriers,AD,50-70,Male
578,falls_in_the_last_year_f2296_0_0,0.008588022420867905,0.5679454381304981,0.005268321,0.00181636872722873,0.005268321,0.00708468963413605,0,AD|50-70|Male|Carriers,AD,50-70,Male
226,spells_in_hospital_f41235_0_0,0.020317993230737498,0.34369025474242243,0.0027357012,0.004297260265026998,0.0027357012,0.007032961421807122,0,AD|50-70|Male|Carriers,AD,50-70,Male
188,reticulocyte_percentage_f30240_0_0,0.022692744030933663,-0.3933635681748287,0.0022035094,0.004799520608218069,0.0022035094,0.0070030300525889344,0,AD|50-70|Male|Carriers,AD,50-70,Male
810,rs7380266,0.015232689536850677,-0.7218846263764775,0.0037211853,0.003221717358246453,0.0037211853,0.006942902619630106,0,AD|50-70|Male|Carriers,AD,50-70,Male
215,igf1_f30770_0_0,0.0016352094254802186,-0.3087403265753839,0.0065805935,0.00034584717148558223,0.0065805935,0.006926440701574246,0,AD|50-70|Male|Carriers,AD,50-70,Male
184,neutrophill_percentage_f30200_0_0,0.007334409102424537,0.4305955006067574,0.0053186836,0.0015512292205915488,0.0053186836,0.006869912792705063,0,AD|50-70|Male|Carriers,AD,50-70,Male
85,met_minutes_per_week_for_walking_f22037_0_0,0.012651094289024212,0.48716101732460787,0.004173702,0.002675709366567222,0.004173702,0.006849411461271135,0,AD|50-70|Male|Carriers,AD,50-70,Male
124,trunk_fatfree_mass_f23129_0_0,0.01638646822735668,0.07072758573864955,0.0033803545,0.003465741817997017,0.0033803545,0.006846096311853447,0,AD|50-70|Male|Carriers,AD,50-70,Male
14,townsend_deprivation_index_at_recruitment_f189_0_0,0.0016300226229033564,0.37589662052784223,0.0064887097,0.0003447501615415898,0.0064887097,0.006833459872079977,0,AD|50-70|Male|Carriers,AD,50-70,Male
153,natural_environment_percentage_buffer_1000m_f24506_0_0,0.018254831891878865,0.008448009760125129,0.0029470357,0.0038609011649361233,0.0029470357,0.0068079368761947735,0,AD|50-70|Male|Carriers,AD,50-70,Male
113,leg_predicted_mass_left_f23118_0_0,0.007866076264956322,-0.47933432818014854,0.0051021203,0.001663676948367692,0.0051021203,0.006765797288238145,0,AD|50-70|Male|Carriers,AD,50-70,Male
222,total_protein_f30860_0_0,0.017110042070029183,-0.5722386641599795,0.0031435844,0.0036187778529842467,0.0031435844,0.006762362208696184,0,AD|50-70|Male|Carriers,AD,50-70,Male
122,trunk_fat_percentage_f23127_0_0,0.012181571714693992,0.4812821075364593,0.004164993,0.00257640523356111,0.004164993,0.006741398065208506,0,AD|50-70|Male|Carriers,AD,50-70,Male
513,drive_faster_than_motorway_speed_limit_f1100_0_0,0.000767815306152666,-0.3526229432972296,0.006538076,0.00016239311474018178,0.006538076,0.006700468975329925,0,AD|50-70|Male|Carriers,AD,50-70,Male
851,neutrophill_lymphocyte_ratio,0.014170642254959374,0.4709843669446616,0.003675133,0.0029970941126226153,0.003675133,0.006672227102506038,0,AD|50-70|Male|Carriers,AD,50-70,Male
67,birth_weight_f20022_0_0,0.012688984353282055,-0.12181500946519701,0.003945943,0.0026837231239164577,0.003945943,0.006629666092046569,0,AD|50-70|Male|Carriers,AD,50-70,Male
69,home_location_at_assessment_east_coordinate_rounded_f20074_0_0,0.013951793494360962,-0.46207536599139515,0.0036749372,0.0029508075491667704,0.0036749372,0.006625744728478881,0,AD|50-70|Male|Carriers,AD,50-70,Male
206,calcium_f30680_0_0,0.00902534287156038,-0.12425474357685917,0.0046632392,0.0019088621036415863,0.0046632392,0.006572101336837368,0,AD|50-70|Male|Carriers,AD,50-70,Male
134,traffic_intensity_on_the_nearest_major_road_f24011_0_0,0.014269949241935781,-0.24184790562708602,0.0035461055,0.0030180975633240198,0.0035461055,0.006564203028244422,0,AD|50-70|Male|Carriers,AD,50-70,Male
217,lipoprotein_a_f30790_0_0,0.015096381823646978,-0.24426790267070667,0.0033300193,0.0031928882453948542,0.0033300193,0.0065229075480610415,0,AD|50-70|Male|Carriers,AD,50-70,Male
142,average_daytime_sound_level_of_noise_pollution_f24020_0_0,0.005210142744546793,-0.19119799324585174,0.005302863,0.0011019463948530395,0.005302863,0.00640480959039156,0,AD|50-70|Male|Carriers,AD,50-70,Male
80,heterozygosity_pca_corrected_f22004_0_0,0.010890596558932281,-0.4434780440685393,0.0040458427,0.0023033636896945026,0.0040458427,0.006349206370774605,0,AD|50-70|Male|Carriers,AD,50-70,Male
174,mean_platelet_thrombocyte_volume_f30100_0_0,0.017598765834272216,-0.6590405326965773,0.0026252675,0.0037221430420954836,0.0026252675,0.0063474105291147845,0,AD|50-70|Male|Carriers,AD,50-70,Male
172,platelet_count_f30080_0_0,0.0024657427532291058,-0.0569739874052844,0.005727493,0.0005215051622913204,0.005727493,0.006248998366467746,0,AD|50-70|Male|Carriers,AD,50-70,Male
27,time_spend_outdoors_in_summer_f1050_0_0,0.005499011146673898,0.4419379669939278,0.005057565,0.001163042128678008,0.005057565,0.006220607065256282,0,AD|50-70|Male|Carriers,AD,50-70,Male
55,acceptability_of_each_blow_result_f3061_0_0,0.0007250314433286624,0.2615490899484957,0.006065194,0.00015334431786294793,0.006065194,0.006218538347223958,0,AD|50-70|Male|Carriers,AD,50-70,Male
199,alkaline_phosphatase_f30610_0_0,0.01335635697501995,-0.46207787968750086,0.003378778,0.002824872587684492,0.003378778,0.006203650585252742,0,AD|50-70|Male|Carriers,AD,50-70,Male
152,water_percentage_buffer_300m_f24505_0_0,0.012542275777143968,-0.10718724848098787,0.0034777087,0.0026526942261499626,0.0034777087,0.006130402895529316,0,AD|50-70|Male|Carriers,AD,50-70,Male
167,haematocrit_percentage_f30030_0_0,0.009761189576179118,-0.23886198190086905,0.00399295,0.002064493851767451,0.00399295,0.006057443929867417,0,AD|50-70|Male|Carriers,AD,50-70,Male
1,hand_grip_strength_left_f46_0_0,0.015515208109662386,-0.5572707700436764,0.0027743648,0.003281470101703383,0.0027743648,0.006055834882338025,0,AD|50-70|Male|Carriers,AD,50-70,Male
125,trunk_predicted_mass_f23130_0_0,0.010866589917792198,-0.6417076813346413,0.003718386,0.002298286279543978,0.003718386,0.0060166722180989805,0,AD|50-70|Male|Carriers,AD,50-70,Male
173,platelet_crit_f30090_0_0,0.01285700441577644,-0.09568166462196585,0.0032810092,0.0027192594059736925,0.0032810092,0.006000268556642671,0,AD|50-70|Male|Carriers,AD,50-70,Male
3,waist_circumference_f48_0_0,0.0068776696819047274,0.45655443116659256,0.0045424495,0.0014546287275713043,0.0045424495,0.005997078216807183,0,AD|50-70|Male|Carriers,AD,50-70,Male
89,unadjusted_ts_ratio_f22190_0_0,0.008448050385870556,-0.6607979262023188,0.004124848,0.0017867646094707262,0.004124848,0.005911612781539322,0,AD|50-70|Male|Carriers,AD,50-70,Male
10,place_of_birth_in_uk_north_coordinate_f129_0_0,0.012794387595038332,0.6653260559731468,0.0031960874,0.0027060159339130207,0.0031960874,0.005902103366938262,0,AD|50-70|Male|Carriers,AD,50-70,Male
65,interpolated_age_of_participant_when_operation_took_place_f20011_0_0,0.013179774638803486,0.22503039228041466,0.0031058465,0.0027875253827557745,0.0031058465,0.005893371849252361,0,AD|50-70|Male|Carriers,AD,50-70,Male
147,greenspace_percentage_buffer_1000m_f24500_0_0,0.012173663465953732,-0.6839380986124147,0.0032857307,0.0025747326371244666,0.0032857307,0.005860463360416102,0,AD|50-70|Male|Carriers,AD,50-70,Male
118,arm_fat_percentage_left_f23123_0_0,0.012850443904285436,-0.6158007288564721,0.003116732,0.0027178718562768114,0.003116732,0.005834603853856148,0,AD|50-70|Male|Carriers,AD,50-70,Male
155,distance_euclidean_to_coast_f24508_0_0,0.003809288924059855,0.4616119879216102,0.0049747317,0.0008056654879973935,0.0049747317,0.005780397197805504,0,AD|50-70|Male|Carriers,AD,50-70,Male
107,leg_fat_mass_right_f23112_0_0,0.006569464797745124,-0.3037224405696551,0.004364392,0.0013894433233266235,0.004364392,0.005753835112166917,0,AD|50-70|Male|Carriers,AD,50-70,Male
582,ever_had_bowel_cancer_screening_f2345_0_0,0.0010748916622312385,-0.004128032202902396,0.0055040023,0.00022733983503485302,0.0055040023,0.0057313421639969405,0,AD|50-70|Male|Carriers,AD,50-70,Male
162,crime_score_england_f26416_0_0,0.014109413414873997,-0.5030484896374595,0.0027270678,0.002984144198790843,0.0027270678,0.005711211995304281,0,AD|50-70|Male|Carriers,AD,50-70,Male
64,interpolated_year_when_operation_took_place_f20010_0_0,0.011071047519390718,0.07408114344480819,0.0032864334,0.002341529109544672,0.0032864334,0.005627962515718855,0,AD|50-70|Male|Carriers,AD,50-70,Male
79,heterozygosity_f22003_0_0,0.011916941066966643,-0.4178490408920241,0.0030513266,0.0025204357903945112,0.0030513266,0.005571762400542465,0,AD|50-70|Male|Carriers,AD,50-70,Male
78,genotype_measurement_batch_f22000_0_0,2.5017428512368473e-05,-0.23883401078091382,0.0055584223,5.2911919134177355e-06,0.0055584223,0.0055637134928780115,0,AD|50-70|Male|Carriers,AD,50-70,Male
101,impedance_of_whole_body_f23106_0_0,0.005616071359017386,-0.46198107011043404,0.0043115905,0.001187800390648402,0.0043115905,0.005499390846120871,0,AD|50-70|Male|Carriers,AD,50-70,Male
518,getting_up_in_morning_f1170_0_0,0.012239045892619994,0.5038098782372364,0.0029055406,0.0025885610354782432,0.0029055406,0.0054941016694249,0,AD|50-70|Male|Carriers,AD,50-70,Male
185,eosinophill_percentage_f30210_0_0,0.009458632050253175,0.26237001343929817,0.0034626857,0.0020005028650946378,0.0034626857,0.005463188602853513,0,AD|50-70|Male|Carriers,AD,50-70,Male
536,hot_drink_temperature_f1518_0_0,0.01595957484994732,-0.6379080517144212,0.0020831614,0.0033754537699938712,0.0020831614,0.005458615150135845,0,AD|50-70|Male|Carriers,AD,50-70,Male
409,medication_for_pain_relief_constipation_heartburn_f6154_0_0_Noneoftheabove,0.0,,0.0054342872,0.0,0.0054342872,0.005434287246316671,0,AD|50-70|Male|Carriers,AD,50-70,Male
263,number_of_daysweek_of_moderate_physical_activity_10_minutes_f884_0_0,0.011524547631686057,-0.6201383165554146,0.0029724673,0.00243744448812664,0.0029724673,0.005409911824930315,0,AD|50-70|Male|Carriers,AD,50-70,Male
180,basophill_count_f30160_0_0,0.007860504884018791,-0.42326266775783,0.0037294512,0.0016624986000115189,0.0037294512,0.005391949814906171,0,AD|50-70|Male|Carriers,AD,50-70,Male
219,shbg_f30830_0_0,0.01684264272742909,0.49500347475906853,0.0018196935,0.003562222830212049,0.0018196935,0.0053819163136243145,0,AD|50-70|Male|Carriers,AD,50-70,Male
202,apolipoprotein_b_f30640_0_0,0.008571948505791245,0.5942974209866287,0.0035633617,0.0018129690904743552,0.0035633617,0.005376330798549163,0,AD|50-70|Male|Carriers,AD,50-70,Male
87,met_minutes_per_week_for_vigorous_activity_f22039_0_0,0.009245174850695825,0.19387553169308647,0.0034173566,0.0019553566180452956,0.0034173566,0.00537271325628313,0,AD|50-70|Male|Carriers,AD,50-70,Male
169,mean_corpuscular_haemoglobin_f30050_0_0,0.005461779902237995,0.06197636026811209,0.0041844537,0.0011551677118734056,0.0041844537,0.005339621460039967,0,AD|50-70|Male|Carriers,AD,50-70,Male
18,time_employed_in_main_current_job_f757_0_0,0.007661852185942822,-0.5594587120814339,0.00370251,0.0016204835084477108,0.00370251,0.005322993423903887,0,AD|50-70|Male|Carriers,AD,50-70,Male
8,heel_bone_mineral_density_bmd_tscore_automated_f78_0_0,0.009531476117694629,-0.4240223373426034,0.003294402,0.002015909402197207,0.003294402,0.005310311437150444,0,AD|50-70|Male|Carriers,AD,50-70,Male
108,leg_fatfree_mass_right_f23113_0_0,0.0058969651936585845,0.5274314967193418,0.004055178,0.0012472095016066928,0.004055178,0.005302387294513454,0,AD|50-70|Male|Carriers,AD,50-70,Male
176,lymphocyte_count_f30120_0_0,0.014356021745989095,-0.1552497477417051,0.0022638238,0.003036301917827895,0.0022638238,0.005300125674776009,0,AD|50-70|Male|Carriers,AD,50-70,Male
156,index_of_multiple_deprivation_england_f26410_0_0,0.011943035397612827,0.394057154896122,0.0027475317,0.002525954747358169,0.0027475317,0.005273486494803633,0,AD|50-70|Male|Carriers,AD,50-70,Male
